Index,Date,Fixing
JPY-LIBOR-1M,22-apr-22,-0.0005347
JPY-LIBOR-1M,22-apr-24,-0.0006005
JPY-LIBOR-1M,22-Aug-2019,-0.001045
JPY-LIBOR-1M,22-Aug-2022,-0.0004632
JPY-LIBOR-1M,22-Aug-2023,-0.0006005
JPY-LIBOR-1M,22-Dec-2020,-0.00088
JPY-LIBOR-1M,22-Dec-2021,-0.0005533
JPY-LIBOR-1M,22-Dec-2022,-0.0006005
JPY-LIBOR-1M,22-Dec-2023,-0.0006005
JPY-LIBOR-1M,22-feb-19,-0.0009767
JPY-LIBOR-1M,22-feb-21,-0.000605
JPY-LIBOR-1M,22-feb-22,-0.0006375
JPY-LIBOR-1M,22-feb-23,-0.0006005
JPY-LIBOR-1M,22-feb-24,-0.0006005
JPY-LIBOR-1M,22-Jan-2019,-0.0010033
JPY-LIBOR-1M,22-Jan-2020,-0.0008167
JPY-LIBOR-1M,22-Jan-2021,-0.0005717
JPY-LIBOR-1M,22-Jan-2024,-0.0006005
JPY-LIBOR-1M,22-Jul-2019,-0.000965
JPY-LIBOR-1M,22-Jul-2020,-0.00069
JPY-LIBOR-1M,22-Jul-2021,-0.0006767
JPY-LIBOR-1M,22-Jul-2022,-0.0005413
JPY-LIBOR-1M,22-Jun-2020,-0.0010433
JPY-LIBOR-1M,22-Jun-2021,-0.0007567
JPY-LIBOR-1M,22-Jun-2022,-0.0005616
JPY-LIBOR-1M,22-Jun-2023,-0.0006005
JPY-LIBOR-1M,22-mar-19,-0.0010233
JPY-LIBOR-1M,22-mar-21,-0.00081
JPY-LIBOR-1M,22-mar-22,-0.0006375
JPY-LIBOR-1M,22-mar-23,-0.0006005
JPY-LIBOR-1M,22-mar-24,-0.0006005
JPY-LIBOR-1M,22-May-2019,-0.0010983
JPY-LIBOR-1M,22-May-2020,-0.0007267
JPY-LIBOR-1M,22-May-2023,-0.0006005
JPY-LIBOR-1M,22-nov-18,-0.0010617
JPY-LIBOR-1M,22-nov-19,-0.0010133
JPY-LIBOR-1M,22-nov-21,-0.0007833
JPY-LIBOR-1M,22-nov-22,-0.0006005
JPY-LIBOR-1M,22-nov-23,-0.0006005
JPY-LIBOR-1M,22-Oct-2019,-0.001185
JPY-LIBOR-1M,22-Oct-2020,-0.0008333
JPY-LIBOR-1M,22-Oct-2021,-0.0007633
JPY-LIBOR-1M,22-Sep-2020,-0.00119
JPY-LIBOR-1M,22-Sep-2021,-0.0007433
JPY-LIBOR-1M,22-Sep-2022,-0.0004632
JPY-LIBOR-1M,22-Sep-2023,-0.0006005
JPY-LIBOR-1M,23-apr-19,-0.0010083
JPY-LIBOR-1M,23-apr-20,-0.00047
JPY-LIBOR-1M,23-apr-21,-0.0006967
JPY-LIBOR-1M,23-apr-24,-0.0006005
JPY-LIBOR-1M,23-Aug-2019,-0.0010017
JPY-LIBOR-1M,23-Aug-2021,-0.0007933
JPY-LIBOR-1M,23-Aug-2022,-0.0004632
JPY-LIBOR-1M,23-Aug-2023,-0.0006005
JPY-LIBOR-1M,23-Dec-2019,-0.000985
JPY-LIBOR-1M,23-Dec-2020,-0.0008017
JPY-LIBOR-1M,23-Dec-2021,-0.00059
JPY-LIBOR-1M,23-Dec-2022,-0.0006005
JPY-LIBOR-1M,23-feb-21,-0.0006
JPY-LIBOR-1M,23-feb-22,-0.0006375
JPY-LIBOR-1M,23-feb-23,-0.0006005
JPY-LIBOR-1M,23-feb-24,-0.0006005
JPY-LIBOR-1M,23-Jan-2019,-0.0011517
JPY-LIBOR-1M,23-Jan-2020,-0.0009267
JPY-LIBOR-1M,23-Jan-2023,-0.0006005
JPY-LIBOR-1M,23-Jan-2024,-0.0006005
JPY-LIBOR-1M,23-Jul-2019,-0.000975
JPY-LIBOR-1M,23-Jul-2020,-0.0006883
JPY-LIBOR-1M,23-Jul-2021,-0.000675
JPY-LIBOR-1M,23-Jun-2020,-0.00087
JPY-LIBOR-1M,23-Jun-2021,-0.0006667
JPY-LIBOR-1M,23-Jun-2022,-0.0005616
JPY-LIBOR-1M,23-Jun-2023,-0.0006005
JPY-LIBOR-1M,23-mar-20,-0.0015667
JPY-LIBOR-1M,23-mar-21,-0.0008117
JPY-LIBOR-1M,23-mar-22,-0.0006375
JPY-LIBOR-1M,23-mar-23,-0.0006005
JPY-LIBOR-1M,23-May-2019,-0.0011933
JPY-LIBOR-1M,23-May-2022,-0.0005553
JPY-LIBOR-1M,23-May-2023,-0.0006005
JPY-LIBOR-1M,23-nov-18,-0.0011067
JPY-LIBOR-1M,23-nov-20,-0.0010017
JPY-LIBOR-1M,23-nov-21,-0.0007867
JPY-LIBOR-1M,23-nov-22,-0.0006005
JPY-LIBOR-1M,23-nov-23,-0.0006005
JPY-LIBOR-1M,23-Oct-2019,-0.0010967
JPY-LIBOR-1M,23-Oct-2020,-0.0008233
JPY-LIBOR-1M,23-Oct-2023,-0.0006005
JPY-LIBOR-1M,23-Sep-2019,-0.001205
JPY-LIBOR-1M,23-Sep-2020,-0.00119
JPY-LIBOR-1M,23-Sep-2021,-0.000745
JPY-LIBOR-1M,23-Sep-2022,-0.0004632
JPY-LIBOR-1M,24-apr-19,-0.0011117
JPY-LIBOR-1M,24-apr-20,-0.000525
JPY-LIBOR-1M,24-apr-23,-0.0006005
JPY-LIBOR-1M,24-apr-24,-0.0006005
JPY-LIBOR-1M,24-Aug-2020,-0.0007867
JPY-LIBOR-1M,24-Aug-2021,-0.000795
JPY-LIBOR-1M,24-Aug-2022,-0.0004632
JPY-LIBOR-1M,24-Aug-2023,-0.0006005
JPY-LIBOR-1M,24-Dec-2018,-0.0014717
JPY-LIBOR-1M,24-Dec-2019,-0.000985
JPY-LIBOR-1M,24-Dec-2020,-0.0008017
JPY-LIBOR-1M,24-Dec-2021,-0.0005417
JPY-LIBOR-1M,24-feb-20,-0.0009483
JPY-LIBOR-1M,24-feb-21,-0.000645
JPY-LIBOR-1M,24-feb-22,-0.0006375
JPY-LIBOR-1M,24-feb-23,-0.0006005
JPY-LIBOR-1M,24-Jan-2019,-0.0011217
JPY-LIBOR-1M,24-Jan-2020,-0.0008183
JPY-LIBOR-1M,24-Jan-2022,-0.0006375
JPY-LIBOR-1M,24-Jan-2023,-0.0006005
JPY-LIBOR-1M,24-Jan-2024,-0.0006005
JPY-LIBOR-1M,24-Jul-2019,-0.00093
JPY-LIBOR-1M,24-Jul-2020,-0.00068
JPY-LIBOR-1M,24-Jul-2023,-0.0006005
JPY-LIBOR-1M,24-Jun-2019,-0.0014367
JPY-LIBOR-1M,24-Jun-2020,-0.00082
JPY-LIBOR-1M,24-Jun-2021,-0.0006667
JPY-LIBOR-1M,24-Jun-2022,-0.0005616
JPY-LIBOR-1M,24-mar-20,-0.0015117
JPY-LIBOR-1M,24-mar-21,-0.000785
JPY-LIBOR-1M,24-mar-22,-0.0006375
JPY-LIBOR-1M,24-mar-23,-0.0006005
JPY-LIBOR-1M,24-May-2019,-0.001205
JPY-LIBOR-1M,24-May-2021,-0.0007883
JPY-LIBOR-1M,24-May-2022,-0.0005553
JPY-LIBOR-1M,24-May-2023,-0.0006005
JPY-LIBOR-1M,24-nov-20,-0.0010217
JPY-LIBOR-1M,24-nov-21,-0.0007917
JPY-LIBOR-1M,24-nov-22,-0.0006005
JPY-LIBOR-1M,24-nov-23,-0.0006005
JPY-LIBOR-1M,24-Oct-2019,-0.001045
JPY-LIBOR-1M,24-Oct-2022,-0.0006005
JPY-LIBOR-1M,24-Oct-2023,-0.0006005
JPY-LIBOR-1M,24-Sep-2019,-0.0011983
JPY-LIBOR-1M,24-Sep-2020,-0.0010817
JPY-LIBOR-1M,24-Sep-2021,-0.000725
JPY-LIBOR-1M,25-apr-19,-0.0009617
JPY-LIBOR-1M,25-apr-22,-0.0005347
JPY-LIBOR-1M,25-apr-23,-0.0006005
JPY-LIBOR-1M,25-apr-24,-0.0006005
JPY-LIBOR-1M,25-Aug-2020,-0.0007567
JPY-LIBOR-1M,25-Aug-2021,-0.0006733
JPY-LIBOR-1M,25-Aug-2022,-0.0004632
JPY-LIBOR-1M,25-Aug-2023,-0.0006005
JPY-LIBOR-1M,25-Dec-2019,-0.0009217
JPY-LIBOR-1M,25-Dec-2023,-0.0006005
JPY-LIBOR-1M,25-feb-19,-0.00087
JPY-LIBOR-1M,25-feb-20,-0.0009533
JPY-LIBOR-1M,25-feb-21,-0.0007583
JPY-LIBOR-1M,25-feb-22,-0.0006375
JPY-LIBOR-1M,25-Jan-2019,-0.000995
JPY-LIBOR-1M,25-Jan-2021,-0.00057
JPY-LIBOR-1M,25-Jan-2022,-0.0006375
JPY-LIBOR-1M,25-Jan-2023,-0.0006005
JPY-LIBOR-1M,25-Jan-2024,-0.0006005
JPY-LIBOR-1M,25-Jul-2019,-0.0009767
JPY-LIBOR-1M,25-Jul-2022,-0.0005413
JPY-LIBOR-1M,25-Jul-2023,-0.0006005
JPY-LIBOR-1M,25-Jun-2019,-0.0014017
JPY-LIBOR-1M,25-Jun-2020,-0.0008167
JPY-LIBOR-1M,25-Jun-2021,-0.00074
JPY-LIBOR-1M,25-mar-19,-0.0010167
JPY-LIBOR-1M,25-mar-20,-0.0014967
JPY-LIBOR-1M,25-mar-21,-0.0008333
JPY-LIBOR-1M,25-mar-22,-0.0006375
JPY-LIBOR-1M,25-mar-24,-0.0006005
JPY-LIBOR-1M,25-May-2020,-0.0007267
JPY-LIBOR-1M,25-May-2021,-0.0007117
JPY-LIBOR-1M,25-May-2022,-0.0005553
JPY-LIBOR-1M,25-May-2023,-0.0006005
JPY-LIBOR-1M,25-nov-19,-0.0009833
JPY-LIBOR-1M,25-nov-20,-0.0009933
JPY-LIBOR-1M,25-nov-21,-0.0007817
JPY-LIBOR-1M,25-nov-22,-0.0006005
JPY-LIBOR-1M,25-Oct-2019,-0.00105
JPY-LIBOR-1M,25-Oct-2021,-0.0007683
JPY-LIBOR-1M,25-Oct-2022,-0.0006005
JPY-LIBOR-1M,25-Oct-2023,-0.0006005
JPY-LIBOR-1M,25-Sep-2019,-0.0014083
JPY-LIBOR-1M,25-Sep-2020,-0.0010667
JPY-LIBOR-1M,25-Sep-2023,-0.0006005
JPY-LIBOR-1M,26-apr-19,-0.0011
JPY-LIBOR-1M,26-apr-21,-0.000685
JPY-LIBOR-1M,26-apr-22,-0.0005347
JPY-LIBOR-1M,26-apr-23,-0.0006005
JPY-LIBOR-1M,26-apr-24,-0.0006005
JPY-LIBOR-1M,26-Aug-2019,-0.0010017
JPY-LIBOR-1M,26-Aug-2020,-0.0007267
JPY-LIBOR-1M,26-Aug-2021,-0.0006833
JPY-LIBOR-1M,26-Aug-2022,-0.0004632
JPY-LIBOR-1M,26-Dec-2018,-0.0011583
JPY-LIBOR-1M,26-Dec-2019,-0.0009217
JPY-LIBOR-1M,26-Dec-2022,-0.0006005
JPY-LIBOR-1M,26-Dec-2023,-0.0006005
JPY-LIBOR-1M,26-feb-19,-0.000835
JPY-LIBOR-1M,26-feb-20,-0.00094
JPY-LIBOR-1M,26-feb-21,-0.0006633
JPY-LIBOR-1M,26-feb-24,-0.0006005
JPY-LIBOR-1M,26-Jan-2021,-0.00057
JPY-LIBOR-1M,26-Jan-2022,-0.0006375
JPY-LIBOR-1M,26-Jan-2023,-0.0006005
JPY-LIBOR-1M,26-Jan-2024,-0.0006005
JPY-LIBOR-1M,26-Jul-2019,-0.0009583
JPY-LIBOR-1M,26-Jul-2021,-0.000675
JPY-LIBOR-1M,26-Jul-2022,-0.0005413
JPY-LIBOR-1M,26-Jul-2023,-0.0006005
JPY-LIBOR-1M,26-Jun-2019,-0.0014467
JPY-LIBOR-1M,26-Jun-2020,-0.0007967
JPY-LIBOR-1M,26-Jun-2023,-0.0006005
JPY-LIBOR-1M,26-mar-19,-0.001065
JPY-LIBOR-1M,26-mar-20,-0.001335
JPY-LIBOR-1M,26-mar-21,-0.00081
JPY-LIBOR-1M,26-mar-24,-0.0006005
JPY-LIBOR-1M,26-May-2020,-0.00073
JPY-LIBOR-1M,26-May-2021,-0.0007533
JPY-LIBOR-1M,26-May-2022,-0.0005553
JPY-LIBOR-1M,26-May-2023,-0.0006005
JPY-LIBOR-1M,26-nov-18,-0.0010967
JPY-LIBOR-1M,26-nov-19,-0.00098
JPY-LIBOR-1M,26-nov-20,-0.00102
JPY-LIBOR-1M,26-nov-21,-0.00068
JPY-LIBOR-1M,26-Oct-2020,-0.0008283
JPY-LIBOR-1M,26-Oct-2021,-0.0007483
JPY-LIBOR-1M,26-Oct-2022,-0.0006005
JPY-LIBOR-1M,26-Oct-2023,-0.0006005
JPY-LIBOR-1M,26-Sep-2019,-0.0011967
JPY-LIBOR-1M,26-Sep-2022,-0.0004632
JPY-LIBOR-1M,26-Sep-2023,-0.0006005
JPY-LIBOR-1M,27-apr-20,-0.0004383
JPY-LIBOR-1M,27-apr-21,-0.0005983
JPY-LIBOR-1M,27-apr-22,-0.0005347
JPY-LIBOR-1M,27-apr-23,-0.0006005
JPY-LIBOR-1M,27-Aug-2019,-0.001045
JPY-LIBOR-1M,27-Aug-2020,-0.0007517
JPY-LIBOR-1M,27-Aug-2021,-0.0006933
JPY-LIBOR-1M,27-Dec-2018,-0.0011583
JPY-LIBOR-1M,27-Dec-2019,-0.0007933
JPY-LIBOR-1M,27-Dec-2021,-0.0005417
JPY-LIBOR-1M,27-Dec-2022,-0.0006005
JPY-LIBOR-1M,27-Dec-2023,-0.0006005
JPY-LIBOR-1M,27-feb-19,-0.0010083
JPY-LIBOR-1M,27-feb-20,-0.00102
JPY-LIBOR-1M,27-feb-23,-0.0006005
JPY-LIBOR-1M,27-feb-24,-0.0006005
JPY-LIBOR-1M,27-Jan-2020,-0.0009433
JPY-LIBOR-1M,27-Jan-2021,-0.00057
JPY-LIBOR-1M,27-Jan-2022,-0.0006375
JPY-LIBOR-1M,27-Jan-2023,-0.0006005
JPY-LIBOR-1M,27-Jul-2020,-0.0006683
JPY-LIBOR-1M,27-Jul-2021,-0.0006433
JPY-LIBOR-1M,27-Jul-2022,-0.0005413
JPY-LIBOR-1M,27-Jul-2023,-0.0006005
JPY-LIBOR-1M,27-Jun-2019,-0.0011233
JPY-LIBOR-1M,27-Jun-2022,-0.0005616
JPY-LIBOR-1M,27-Jun-2023,-0.0006005
JPY-LIBOR-1M,27-mar-19,-0.0010783
JPY-LIBOR-1M,27-mar-20,-0.0011733
JPY-LIBOR-1M,27-mar-23,-0.0006005
JPY-LIBOR-1M,27-mar-24,-0.0006005
JPY-LIBOR-1M,27-May-2019,-0.001205
JPY-LIBOR-1M,27-May-2020,-0.0007833
JPY-LIBOR-1M,27-May-2021,-0.00073
JPY-LIBOR-1M,27-May-2022,-0.0005553
JPY-LIBOR-1M,27-nov-18,-0.0011717
JPY-LIBOR-1M,27-nov-19,-0.0008517
JPY-LIBOR-1M,27-nov-20,-0.0011167
JPY-LIBOR-1M,27-nov-23,-0.0006005
JPY-LIBOR-1M,27-Oct-2020,-0.0008283
JPY-LIBOR-1M,27-Oct-2021,-0.0007167
JPY-LIBOR-1M,27-Oct-2022,-0.0006005
JPY-LIBOR-1M,27-Oct-2023,-0.0006005
JPY-LIBOR-1M,27-Sep-2019,-0.0011383
JPY-LIBOR-1M,27-Sep-2021,-0.0007033
JPY-LIBOR-1M,27-Sep-2022,-0.0004632
JPY-LIBOR-1M,27-Sep-2023,-0.0006005
JPY-LIBOR-1M,28-apr-20,-0.0005317
JPY-LIBOR-1M,28-apr-21,-0.0006517
JPY-LIBOR-1M,28-apr-22,-0.0005347
JPY-LIBOR-1M,28-apr-23,-0.0006005
JPY-LIBOR-1M,28-Aug-2019,-0.0011067
JPY-LIBOR-1M,28-Aug-2020,-0.0009583
JPY-LIBOR-1M,28-Aug-2023,-0.0006005
JPY-LIBOR-1M,28-Dec-2018,-0.0010783
JPY-LIBOR-1M,28-Dec-2020,-0.000775
JPY-LIBOR-1M,28-Dec-2021,-0.0005417
JPY-LIBOR-1M,28-Dec-2022,-0.0006005
JPY-LIBOR-1M,28-Dec-2023,-0.0006005
JPY-LIBOR-1M,28-feb-19,-0.0009967
JPY-LIBOR-1M,28-feb-20,-0.00119
JPY-LIBOR-1M,28-feb-22,-0.0006375
JPY-LIBOR-1M,28-feb-23,-0.0006005
JPY-LIBOR-1M,28-feb-24,-0.0006005
JPY-LIBOR-1M,28-Jan-2019,-0.0009833
JPY-LIBOR-1M,28-Jan-2020,-0.0008367
JPY-LIBOR-1M,28-Jan-2021,-0.00057
JPY-LIBOR-1M,28-Jan-2022,-0.0006375
JPY-LIBOR-1M,28-Jul-2020,-0.0006683
JPY-LIBOR-1M,28-Jul-2021,-0.0006483
JPY-LIBOR-1M,28-Jul-2022,-0.0005413
JPY-LIBOR-1M,28-Jul-2023,-0.0006005
JPY-LIBOR-1M,28-Jun-2019,-0.00112
JPY-LIBOR-1M,28-Jun-2021,-0.0007233
JPY-LIBOR-1M,28-Jun-2022,-0.0005616
JPY-LIBOR-1M,28-Jun-2023,-0.0006005
JPY-LIBOR-1M,28-mar-19,-0.0009517
JPY-LIBOR-1M,28-mar-22,-0.0006375
JPY-LIBOR-1M,28-mar-23,-0.0006005
JPY-LIBOR-1M,28-mar-24,-0.0006005
JPY-LIBOR-1M,28-May-2019,-0.0011633
JPY-LIBOR-1M,28-May-2020,-0.000855
JPY-LIBOR-1M,28-May-2021,-0.0007683
JPY-LIBOR-1M,28-nov-18,-0.001095
JPY-LIBOR-1M,28-nov-19,-0.00164
JPY-LIBOR-1M,28-nov-22,-0.0006005
JPY-LIBOR-1M,28-nov-23,-0.0006005
JPY-LIBOR-1M,28-Oct-2019,-0.00116
JPY-LIBOR-1M,28-Oct-2020,-0.0008283
JPY-LIBOR-1M,28-Oct-2021,-0.0006983
JPY-LIBOR-1M,28-Oct-2022,-0.0006005
JPY-LIBOR-1M,28-Sep-2020,-0.000885
JPY-LIBOR-1M,28-Sep-2021,-0.0007383
JPY-LIBOR-1M,28-Sep-2022,-0.0004632
JPY-LIBOR-1M,28-Sep-2023,-0.0006005
JPY-LIBOR-1M,29-apr-19,-0.0011033
JPY-LIBOR-1M,29-apr-20,-0.000545
JPY-LIBOR-1M,29-apr-21,-0.0006917
JPY-LIBOR-1M,29-apr-22,-0.0005347
JPY-LIBOR-1M,29-apr-24,-0.0006005
JPY-LIBOR-1M,29-Aug-2019,-0.00136
JPY-LIBOR-1M,29-Aug-2022,-0.0004632
JPY-LIBOR-1M,29-Aug-2023,-0.0006005
JPY-LIBOR-1M,29-Dec-2020,-0.0007183
JPY-LIBOR-1M,29-Dec-2021,-0.00049
JPY-LIBOR-1M,29-Dec-2022,-0.0006005
JPY-LIBOR-1M,29-Dec-2023,-0.0006005
JPY-LIBOR-1M,29-feb-24,-0.0006005
JPY-LIBOR-1M,29-Jan-2019,-0.0009467
JPY-LIBOR-1M,29-Jan-2020,-0.0007583
JPY-LIBOR-1M,29-Jan-2021,-0.0005633
JPY-LIBOR-1M,29-Jan-2024,-0.0006005
JPY-LIBOR-1M,29-Jul-2019,-0.0009417
JPY-LIBOR-1M,29-Jul-2020,-0.0007467
JPY-LIBOR-1M,29-Jul-2021,-0.0006417
JPY-LIBOR-1M,29-Jul-2022,-0.0005413
JPY-LIBOR-1M,29-Jun-2020,-0.00077
JPY-LIBOR-1M,29-Jun-2021,-0.00066
JPY-LIBOR-1M,29-Jun-2022,-0.0005616
JPY-LIBOR-1M,29-Jun-2023,-0.0006005
JPY-LIBOR-1M,29-mar-19,-0.0009983
JPY-LIBOR-1M,29-mar-21,-0.0008617
JPY-LIBOR-1M,29-mar-22,-0.0006375
JPY-LIBOR-1M,29-mar-23,-0.0006005
JPY-LIBOR-1M,29-mar-24,-0.0006005
JPY-LIBOR-1M,29-May-2019,-0.0010967
JPY-LIBOR-1M,29-May-2020,-0.0008383
JPY-LIBOR-1M,29-May-2023,-0.0006005
JPY-LIBOR-1M,29-nov-18,-0.00107
JPY-LIBOR-1M,29-nov-19,-0.00191
JPY-LIBOR-1M,29-nov-21,-0.000695
JPY-LIBOR-1M,29-nov-22,-0.0006005
JPY-LIBOR-1M,29-nov-23,-0.0006005
JPY-LIBOR-1M,29-Oct-2019,-0.0011533
JPY-LIBOR-1M,29-Oct-2020,-0.0008667
JPY-LIBOR-1M,29-Oct-2021,-0.0007483
JPY-LIBOR-1M,29-Sep-2020,-0.000845
JPY-LIBOR-1M,29-Sep-2021,-0.0006317
JPY-LIBOR-1M,29-Sep-2022,-0.0004632
JPY-LIBOR-1M,29-Sep-2023,-0.0006005
JPY-LIBOR-1M,30-apr-19,-0.0010983
JPY-LIBOR-1M,30-apr-20,-0.0005233
JPY-LIBOR-1M,30-apr-21,-0.0006817
JPY-LIBOR-1M,30-apr-24,-0.0006005
JPY-LIBOR-1M,30-Aug-2019,-0.0012567
JPY-LIBOR-1M,30-Aug-2021,-0.0006933
JPY-LIBOR-1M,30-Aug-2022,-0.0004632
JPY-LIBOR-1M,30-Aug-2023,-0.0006005
JPY-LIBOR-1M,30-Dec-2019,-0.000805
JPY-LIBOR-1M,30-Dec-2020,-0.0007333
JPY-LIBOR-1M,30-Dec-2021,-0.0005183
JPY-LIBOR-1M,30-Dec-2022,-0.0006005
JPY-LIBOR-1M,30-Jan-2019,-0.0009733
JPY-LIBOR-1M,30-Jan-2020,-0.0007667
JPY-LIBOR-1M,30-Jan-2023,-0.0006005
JPY-LIBOR-1M,30-Jan-2024,-0.0006005
JPY-LIBOR-1M,30-Jul-2019,-0.0011417
JPY-LIBOR-1M,30-Jul-2020,-0.0006867
JPY-LIBOR-1M,30-Jul-2021,-0.00064
JPY-LIBOR-1M,30-Jun-2020,-0.0007917
JPY-LIBOR-1M,30-Jun-2021,-0.0006017
JPY-LIBOR-1M,30-Jun-2022,-0.0005616
JPY-LIBOR-1M,30-Jun-2023,-0.0006005
JPY-LIBOR-1M,30-mar-20,-0.0012717
JPY-LIBOR-1M,30-mar-21,-0.0008217
JPY-LIBOR-1M,30-mar-22,-0.0006375
JPY-LIBOR-1M,30-mar-23,-0.0006005
JPY-LIBOR-1M,30-May-2019,-0.0012083
JPY-LIBOR-1M,30-May-2022,-0.0005553
JPY-LIBOR-1M,30-May-2023,-0.0006005
JPY-LIBOR-1M,30-nov-18,-0.0012733
JPY-LIBOR-1M,30-nov-20,-0.001185
JPY-LIBOR-1M,30-nov-21,-0.0007867
JPY-LIBOR-1M,30-nov-22,-0.0006005
JPY-LIBOR-1M,30-nov-23,-0.0006005
JPY-LIBOR-1M,30-Oct-2019,-0.00113
JPY-LIBOR-1M,30-Oct-2020,-0.0008967
JPY-LIBOR-1M,30-Oct-2023,-0.0006005
JPY-LIBOR-1M,30-Sep-2019,-0.0010867
JPY-LIBOR-1M,30-Sep-2020,-0.0008467
JPY-LIBOR-1M,30-Sep-2021,-0.0006517
JPY-LIBOR-1M,30-Sep-2022,-0.0004632
JPY-LIBOR-1M,31-Aug-2020,-0.0009583
JPY-LIBOR-1M,31-Aug-2021,-0.0007117
JPY-LIBOR-1M,31-Aug-2022,-0.0004632
JPY-LIBOR-1M,31-Aug-2023,-0.0006005
JPY-LIBOR-1M,31-Dec-2018,-0.0010783
JPY-LIBOR-1M,31-Dec-2019,-0.0008467
JPY-LIBOR-1M,31-Dec-2020,-0.0007067
JPY-LIBOR-1M,31-Dec-2021,-0.0005183
JPY-LIBOR-1M,31-Jan-2019,-0.00094
JPY-LIBOR-1M,31-Jan-2020,-0.0008383
JPY-LIBOR-1M,31-Jan-2022,-0.0006375
JPY-LIBOR-1M,31-Jan-2023,-0.0006005
JPY-LIBOR-1M,31-Jan-2024,-0.0006005
JPY-LIBOR-1M,31-Jul-2019,-0.001005
JPY-LIBOR-1M,31-Jul-2020,-0.0007283
JPY-LIBOR-1M,31-Jul-2023,-0.0006005
JPY-LIBOR-1M,31-mar-20,-0.001125
JPY-LIBOR-1M,31-mar-21,-0.0008383
JPY-LIBOR-1M,31-mar-22,-0.0006375
JPY-LIBOR-1M,31-mar-23,-0.0006005
JPY-LIBOR-1M,31-May-2019,-0.0012733
JPY-LIBOR-1M,31-May-2021,-0.0007683
JPY-LIBOR-1M,31-May-2022,-0.0005553
JPY-LIBOR-1M,31-May-2023,-0.0006005
JPY-LIBOR-1M,31-Oct-2018,-0.0010483
JPY-LIBOR-1M,31-Oct-2019,-0.0011167
JPY-LIBOR-1M,31-Oct-2022,-0.0006005
JPY-LIBOR-1M,31-Oct-2023,-0.0006005
JPY-LIBOR-3M,01-apr-19,-0.0006167
JPY-LIBOR-3M,01-apr-20,-0.0004133
JPY-LIBOR-3M,01-apr-21,-0.0007167
JPY-LIBOR-3M,01-apr-22,0.0000095
JPY-LIBOR-3M,01-apr-24,-0.0002617
JPY-LIBOR-3M,01-Aug-2019,-0.0008267
JPY-LIBOR-3M,01-Aug-2022,-0.0001384
JPY-LIBOR-3M,01-Aug-2023,-0.0002617
JPY-LIBOR-3M,01-Dec-2020,-0.0011783
JPY-LIBOR-3M,01-Dec-2021,-0.0008067
JPY-LIBOR-3M,01-Dec-2022,-0.000496
JPY-LIBOR-3M,01-Dec-2023,-0.0002617
JPY-LIBOR-3M,01-feb-19,-0.00082
JPY-LIBOR-3M,01-feb-21,-0.0009483
JPY-LIBOR-3M,01-feb-22,-0.0002063
JPY-LIBOR-3M,01-feb-23,-0.0002617
JPY-LIBOR-3M,01-feb-24,-0.0002617
JPY-LIBOR-3M,01-Jan-2020,-0.0004733
JPY-LIBOR-3M,01-Jan-2021,-0.000825
JPY-LIBOR-3M,01-Jan-2024,-0.0002617
JPY-LIBOR-3M,01-Jul-2019,-0.0006817
JPY-LIBOR-3M,01-Jul-2020,-0.000465
JPY-LIBOR-3M,01-Jul-2021,-0.0007783
JPY-LIBOR-3M,01-Jul-2022,-0.000311
JPY-LIBOR-3M,01-Jun-2020,-0.0004183
JPY-LIBOR-3M,01-Jun-2021,-0.0009383
JPY-LIBOR-3M,01-Jun-2022,-0.0001902
JPY-LIBOR-3M,01-Jun-2023,-0.0002617
JPY-LIBOR-3M,01-mar-19,-0.0007333
JPY-LIBOR-3M,01-mar-21,-0.0008717
JPY-LIBOR-3M,01-mar-22,-0.0001138
JPY-LIBOR-3M,01-mar-23,-0.0002617
JPY-LIBOR-3M,01-mar-24,-0.0002617
JPY-LIBOR-3M,01-May-2019,-0.00065
JPY-LIBOR-3M,01-May-2020,-0.0001083
JPY-LIBOR-3M,01-May-2023,-0.0002617
JPY-LIBOR-3M,01-nov-18,-0.0008633
JPY-LIBOR-3M,01-nov-19,-0.0011583
JPY-LIBOR-3M,01-nov-21,-0.0007933
JPY-LIBOR-3M,01-nov-22,-0.0003233
JPY-LIBOR-3M,01-nov-23,-0.0002617
JPY-LIBOR-3M,01-Oct-2019,-0.000985
JPY-LIBOR-3M,01-Oct-2020,-0.0010433
JPY-LIBOR-3M,01-Oct-2021,-0.0008017
JPY-LIBOR-3M,01-Sep-2020,-0.000605
JPY-LIBOR-3M,01-Sep-2021,-0.0009483
JPY-LIBOR-3M,01-Sep-2022,-0.0001877
JPY-LIBOR-3M,01-Sep-2023,-0.0002617
JPY-LIBOR-3M,02-apr-19,-0.000625
JPY-LIBOR-3M,02-apr-20,-0.00027
JPY-LIBOR-3M,02-apr-21,-0.0007167
JPY-LIBOR-3M,02-apr-24,-0.0002617
JPY-LIBOR-3M,02-Aug-2019,-0.0009033
JPY-LIBOR-3M,02-Aug-2021,-0.0010083
JPY-LIBOR-3M,02-Aug-2022,-0.0001261
JPY-LIBOR-3M,02-Aug-2023,-0.0002617
JPY-LIBOR-3M,02-Dec-2019,-0.0007983
JPY-LIBOR-3M,02-Dec-2020,-0.0011833
JPY-LIBOR-3M,02-Dec-2021,-0.0007367
JPY-LIBOR-3M,02-Dec-2022,-0.000496
